申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,單價元平方公尺,車位類別,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,建築完成年月,代表建號屋齡,代表建號層次,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,電梯,車位所在樓層,備註欄,主建物面積,附屬建物面積,陽台面積
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),8310000,101961,坡道機械,770000,有,1101203,3.76,商,,,83.06,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,三層,9.11,高雄市左營區博愛四路２６１號三樓之５,左營區,福山段,,有,地下五樓含以下,讓渡日期：110/12/29，讓渡金額：858萬預售屋、或土地及建物分件登記案件；,42.75,1.65,3.31
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),9280000,98386,坡道機械,930000,有,1101206,4.31,商,,,93.98,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,四層,9.11,高雄市左營區博愛四路２６１號四樓之５,左營區,福山段,,有,地下五樓含以下,讓渡日期：114/2/13預售屋、或土地及建物分件登記案件；,42.75,1.65,10.48
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),10520000,103849,坡道平面,1590000,有,1101208,4.37,商,,,106.34,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,十六層,20.35,高雄市左營區博愛四路２６１號十六樓之５,左營區,福山段,,有,地下五樓含以下,預售屋、或土地及建物分件登記案件；,42.75,1.65,11.06
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),13620000,99256,坡道平面,1740000,有,1101202,6.06,商,,,141.92,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,三十一層,22.23,高雄市左營區博愛四路２６１號三十一樓之６,左營區,福山段,,有,地下四樓,讓渡日期：113/5/24預售屋、或土地及建物分件登記案件；,58.64,2.5,15.97
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),9230000,98156,坡道機械,820000,有,1101210,4.37,商,,,94.79,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,三層,9.11,高雄市左營區博愛四路２６１號三樓之７,左營區,福山段,,有,地下五樓含以下,讓渡日期：114/4/18預售屋、或土地及建物分件登記案件；,41.23,1.07,13.12
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),9360000,98286,坡道機械,930000,有,1101202,4.37,商,,,94.88,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,二十七層,9.11,高雄市左營區博愛四路２６１號二十七樓之７,左營區,福山段,,有,地下五樓含以下,讓渡日期：114/3/6預售屋、或土地及建物分件登記案件；,41.23,1.16,13.12
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),8180000,95953,,0,有,1101217,4.31,商,,,85.25,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,二十層,0,高雄市左營區博愛四路２６１號二十樓之８,左營區,福山段,,有,,讓渡日期：114/2/17預售屋、或土地及建物分件登記案件；,41.23,1.59,12.17
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),8560000,99465,,0,有,1101206,4.37,商,,,86.06,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,三十二層,0,高雄市左營區博愛四路２６１號三十二樓之８,左營區,福山段,,有,,1第一次讓渡日期：111/11/21 2第二次讓渡日期：112/11/17預售屋、或土地及建物分件登記案件；,41.23,1.51,12.79
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7710000,97287,,0,有,1101206,4.02,商,,,79.25,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,五層,0,高雄市左營區博愛四路２６１號五樓之９,左營區,福山段,,有,,讓渡日期：114/3/6預售屋、或土地及建物分件登記案件；,41.45,0.93,8.75
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7330000,98060,,0,有,1101206,3.78,商,,,74.75,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,六層,0,高雄市左營區博愛四路２６１號六樓之９,左營區,福山段,,有,,建設公司讓渡日期：111/2/9，買賣雙方讓渡日期：111/1/17，讓渡金額：748萬預售屋、或土地及建物分件登記案件；,41.45,0.93,5.86
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7200000,89764,,0,有,1101207,4.05,商,,,80.21,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,五層,0,高雄市左營區博愛四路２６１號五樓之１０,左營區,福山段,,有,,讓渡日期：111/6/9，讓渡金額：730萬預售屋、或土地及建物分件登記案件；,45.22,3.08,3.52
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7600000,95024,,0,有,1101209,4.05,商,,,79.98,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,二十二層,0,高雄市左營區博愛四路２６１號二十二樓之１０,左營區,福山段,,有,,預售屋、或土地及建物分件登記案件；,45.22,2.85,3.52
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7690000,96149,,0,有,1101201,4.05,商,,,79.98,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,二十六層,0,高雄市左營區博愛四路２６１號二十六樓之１０,左營區,福山段,,有,,讓渡日期：113/8/7預售屋、或土地及建物分件登記案件；,45.22,2.85,3.52
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),13400000,97688,坡道平面,1740000,有,1101206,6.06,商,,,141.59,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,二十五層,22.23,高雄市左營區博愛四路２５５號二十五樓之６,左營區,福山段,,有,地下四樓,建設公司讓渡日期：111/3/14，買賣雙方讓渡日期：111/2/10，讓渡金額：1370萬預售屋、或土地及建物分件登記案件；,58.64,2.44,15.97
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7490000,98449,,0,有,1101209,3.84,商,,,76.08,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,九層,0,高雄市左營區博愛四路２５５號九樓之９,左營區,福山段,,有,,1第一次讓渡日期：111/3/16，讓渡金額：769萬 2第二次讓渡日期：114/10/28，讓渡金額：769萬預售屋、或土地及建物分件登記案件；,41.45,0.93,6.65
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),13360000,97353,坡道平面,1740000,有,1101206,6.06,商,,,141.59,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,二十四層,22.23,高雄市左營區博愛四路２５５號二十四樓之６,左營區,福山段,,有,地下四樓,預售屋、或土地及建物分件登記案件；,58.64,2.44,15.97
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7920000,91901,,0,有,1101217,4.37,商,,,86.18,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,六層,0,高雄市左營區博愛四路２５５號六樓之８,左營區,福山段,,有,,預售屋、或土地及建物分件登記案件；,41.23,1.33,13.09
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),9820000,106652,坡道機械,1130000,有,1101210,4.13,商,,,90.59,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十一層,9.11,高雄市左營區博愛四路２６１號三十一樓之３,左營區,福山段,,有,地下五樓含以下,預售屋、或土地及建物分件登記案件；,39.75,1.71,11.1
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,,住宅大樓(11層含以上有電梯),12180000,82960,坡道平面,1800000,有,1101208,25.82,住,,,146.11,住家用,鋼筋混凝土,十五層,1140826,,十層,20.99,高雄市仁武區霞海路１０５號十樓,仁武區,新後港西段,,有,地下二樓,預售屋、或土地及建物分件登記案件；,62.91,0,15.94
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),14540000,102591,坡道平面,1990000,有,1101206,6.2,商,,,144.56,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,四層,22.23,高雄市左營區博愛四路２５５號四樓之１,左營區,福山段,,有,地下二樓,讓渡日期:114/2/11預售屋、或土地及建物分件登記案件；,62.51,1.36,15.08
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),14800000,106002,坡道平面,1890000,有,1101206,6.17,商,,,144.02,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,十三層,22.23,高雄市左營區博愛四路２５５號十三樓之１,左營區,福山段,,有,地下三樓,預售屋、或土地及建物分件登記案件；,62.51,2.74,13.43
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),13350000,107812,坡道平面,1840000,有,1101207,5.36,商,,,128.99,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十三層,22.23,高雄市左營區博愛四路２５５號三十三樓之１,左營區,福山段,,有,地下三樓,1第一次讓渡日期：113/8/29，讓渡金額：1355萬 2第二次讓渡日期：114/3/14預售屋、或土地及建物分件登記案件；,62.74,2.21,4.05
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),13410000,106743,坡道平面,1790000,有,1101209,5.56,商,,,129.21,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三層,20.35,高雄市左營區博愛四路２５５號三樓之２,左營區,福山段,,有,地下三樓,讓渡日期：111/2/10預售屋、或土地及建物分件登記案件；,63.3,2.94,4.05
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),14540000,102287,坡道平面,1840000,有,1101209,6.29,商,,,146.39,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,十一層,22.23,高雄市左營區博愛四路２５５號十一樓之２,左營區,福山段,,有,地下三樓,建設公司讓渡日期：113/10/11，讓渡金額：1579萬預售屋、或土地及建物分件登記案件；,63.3,3.5,13.44
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),15550000,108489,坡道平面,1940000,有,1101210,6.32,商,,,147.68,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十四層,22.23,高雄市左營區博愛四路２５５號三十四樓之２,左營區,福山段,,有,地下二樓,讓渡日期：114/3/26預售屋、或土地及建物分件登記案件；,70.43,6.52,4.05
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7980000,96833,,0,有,1101206,4.19,商,,,82.41,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,四層,0,高雄市左營區博愛四路２５５號四樓之３,左營區,福山段,,有,,讓渡日期：112/1/4，讓渡金額：800萬預售屋、或土地及建物分件登記案件；,39.75,1.65,11.82
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),10210000,105002,坡道平面,1540000,有,1101207,4.16,商,,,104.8,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十二層,22.23,高雄市左營區博愛四路２５５號三十二樓之３,左營區,福山段,,有,地下五樓含以下,讓渡日期：113/8/12，讓渡金額：1031萬預售屋、或土地及建物分件登記案件；,39.75,1.65,11.98
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),14280000,102966,坡道平面,1990000,有,1101220,6.06,商,,,141.59,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,十九層,22.23,高雄市左營區博愛四路２５５號十九樓之６,左營區,福山段,,有,地下二樓,讓渡日期：113/1/18預售屋、或土地及建物分件登記案件；,58.64,2.44,15.97
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),13640000,99824,坡道平面,1740000,有,1101213,6.06,商,,,141.44,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十三層,22.23,高雄市左營區博愛四路２５５號三十三樓之６,左營區,福山段,,有,地下四樓,1第一次讓渡日期：111/7/1 2第二次讓渡日期：114/1/10預售屋、或土地及建物分件登記案件；,58.64,2.29,15.97
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7910000,92223,,0,有,1101210,4.37,商,,,85.77,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,七層,0,高雄市左營區博愛四路２５５號七樓之７,左營區,福山段,,有,,1第一次讓渡日期：111/6/17 2第二次讓渡日期：112/6/21預售屋、或土地及建物分件登記案件；,41.23,1.16,13.12
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),10240000,100151,坡道平面,1640000,有,1101206,4.37,商,,,108.1,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十四層,22.23,高雄市左營區博愛四路２５５號三十四樓之７,左營區,福山段,,有,地下五樓含以下,預售屋、或土地及建物分件登記案件；,41.23,1.26,13.12
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7870000,92317,,0,有,1101206,4.31,商,,,85.25,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,八層,0,高雄市左營區博愛四路２５５號八樓之８,左營區,福山段,,有,,讓渡日期：114/4/22，讓渡金額：792萬預售屋、或土地及建物分件登記案件；,41.23,1.59,12.17
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),8590000,100774,,0,有,1101206,4.31,商,,,85.24,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十一層,0,高雄市左營區博愛四路２５５號三十一樓之８,左營區,福山段,,有,,預售屋、或土地及建物分件登記案件；,41.23,1.58,12.17
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7330000,98060,,0,有,1101210,3.78,商,,,74.75,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,六層,0,高雄市左營區博愛四路２５５號六樓之９,左營區,福山段,,有,,預售屋、或土地及建物分件登記案件；,41.45,0.93,5.86
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),10620000,104431,坡道平面,1640000,有,1101209,4.37,商,,,108.22,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,二十三層,22.23,高雄市左營區博愛四路２６１號二十三樓之５,左營區,福山段,,有,地下五樓含以下,預售屋、或土地及建物分件登記案件；,42.75,1.65,11.06
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),12650000,92700,坡道平面,1640000,有,1101210,6.06,商,,,141,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,八層,22.23,高雄市左營區博愛四路２６１號八樓之６,左營區,福山段,,有,地下五樓含以下,讓渡日期：111/5/19，讓渡金額：1271萬預售屋、或土地及建物分件登記案件；,58.64,1.85,15.97
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),13260000,96297,坡道平面,1740000,有,1101206,6.06,商,,,141.86,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,二十一層,22.23,高雄市左營區博愛四路２６１號二十一樓之６,左營區,福山段,,有,地下四樓,1第一次讓渡，讓渡金額：1356萬，建設公司讓渡日期：111/3/17，買賣雙方讓渡日期：111/2/16 2第二次讓渡日期：114/3/11預售屋、或土地及建物分件登記案件；,58.64,2.44,15.97
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),8080000,94780,,0,有,1101210,4.31,商,,,85.25,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,十六層,0,高雄市左營區博愛四路２６１號十六樓之８,左營區,福山段,,有,,讓渡日期：114/2/26預售屋、或土地及建物分件登記案件；,41.23,1.59,12.17
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),8210000,96305,,0,有,1101217,4.31,商,,,85.25,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,二十一層,0,高雄市左營區博愛四路２６１號二十一樓之８,左營區,福山段,,有,,讓渡日期：114/6/19，讓渡金額：821萬預售屋、或土地及建物分件登記案件；,41.23,1.59,12.17
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),8940000,100882,坡道機械,930000,有,1101217,4.02,商,,,88.51,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,十六層,9.11,高雄市左營區博愛四路２６１號十六樓之９,左營區,福山段,,有,地下五樓含以下,預售屋、或土地及建物分件登記案件；,41.45,0.93,8.91
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7150000,89397,,0,有,1101210,4.05,商,,,79.98,住家用,鋼骨鋼筋混凝土構造，鋼筋混凝土造,三十四層,1141014,,三層,0,高雄市左營區博愛四路２６１號三樓之１０,左營區,福山段,,有,,讓渡日期：111/6/17，讓渡金額：719萬預售屋、或土地及建物分件登記案件；,45.22,2.85,3.52
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),9600000,101114,坡道機械,980000,有,1101210,4.31,商,,,94.36,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,十七層,9.11,高雄市左營區博愛四路２５５號十七樓之８,左營區,福山段,,有,地下五樓含以下,讓渡日期：114/12/15，讓渡金額：972萬預售屋、或土地及建物分件登記案件；,41.23,1.59,12.17
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),9630000,121269,,0,有,1101224,4.02,商,,,79.41,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十三層,0,高雄市左營區博愛四路２５５號三十三樓之９,左營區,福山段,,有,,讓渡日期：114/6/27，讓渡金額：883萬預售屋、或土地及建物分件登記案件；,41.45,0.93,8.91
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),15540000,109045,坡道平面,2110000,有,1101208,6.23,商,,,147.26,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,十四層,24.1,高雄市左營區博愛四路２６１號十四樓之２,左營區,福山段,,有,地下二樓,預售屋、或土地及建物分件登記案件；,64.03,3.5,11.98
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),15310000,106714,坡道平面,1990000,有,1101202,6.35,商,,,147.05,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,五層,22.23,高雄市左營區博愛四路２６１號五樓之２,左營區,福山段,,有,地下二樓,讓渡日期：114/11/28，讓渡金額：1541萬預售屋、或土地及建物分件登記案件；,64.03,2.02,14.59
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,,住宅大樓(11層含以上有電梯),13730000,99759,坡道平面,1740000,有,1101206,6.11,商,,,142.42,住家用,鋼骨鋼筋混凝土構造、鋼筋混凝土造,三十四層,1141014,,三十二層,22.23,高雄市左營區博愛四路２５５號三十二樓之６,左營區,福山段,,有,地下四樓,建設公司讓渡日期：111/2/11，買賣雙方讓渡日期：110/12/25，讓渡金額：1403萬預售屋、或土地及建物分件登記案件；,58.64,2.24,16.73
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,,住宅大樓(11層含以上有電梯),12000000,83906,坡道平面,1750000,有,1101208,25.14,住,,,143.15,住家用,鋼筋混凝土,十五層,1140826,,十層,20.99,高雄市仁武區霞海路１０９號十樓,仁武區,新後港西段,,有,地下二樓,預售屋、或土地及建物分件登記案件；,61.91,0,15.09
買賣,房地(土地+建物)+車位,2,1,1,2,1,1,,住宅大樓(11層含以上有電梯),8530000,87149,其他,1450000,有,1101212,9.38,商,,,96.24,住家用,鋼筋混凝土,十五層,1141203,,五層,15,高雄市前鎮區瑞隆路５９１號五樓之２,前鎮區,瑞崗段四小段,,有,地下二樓,預售屋、或土地及建物分件登記案件；,48.36,0,4.3
買賣,房地(土地+建物)+車位,2,1,1,2,1,1,,住宅大樓(11層含以上有電梯),7830000,78533,其他,1450000,有,1101206,9.38,商,,,96.24,住家用,鋼筋混凝土,十五層,1141203,,十五層,15,高雄市前鎮區瑞隆路５９１號十五樓之２,前鎮區,瑞崗段四小段,,有,地下二樓,113年03月13日買賣讓渡予，讓渡金額:888萬元整預售屋、或土地及建物分件登記案件；,48.36,0,4.3
買賣,房地(土地+建物),2,1,0,1,1,1,,住宅大樓(11層含以上有電梯),5420000,79228,,0,有,1101208,7.9,商,,,68.41,住家用,鋼筋混凝土,十五層,1141203,,五層,0,高雄市前鎮區瑞隆路５９１號五樓之３,前鎮區,瑞崗段四小段,,有,,預售屋、或土地及建物分件登記案件；,40.1,0,4.24
買賣,房地(土地+建物)+車位,2,1,1,2,1,1,,住宅大樓(11層含以上有電梯),7650000,80235,其他,1500000,有,1101203,8.86,商,,,91.65,住家用,鋼筋混凝土,十五層,1141203,,十一層,15,高雄市前鎮區瑞隆路５９１號十一樓之８,前鎮區,瑞崗段四小段,,有,地下三樓,113年11月14日買賣讓渡，讓渡金額:785萬元整預售屋、或土地及建物分件登記案件；,45.7,0,3.99
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,,住宅大樓(11層含以上有電梯),7260000,72736,坡道機械,1300000,有,1101203,14.29,住,,,87.41,住家用,鋼筋混凝土,十五層,1140703,,十四層,5.47,高雄市鳳山區錦田路１７號十四樓之３,鳳山區,五甲段,,有,地下二樓,114.04.18轉讓。預售屋、或土地及建物分件登記案件；,43.68,1.49,6.45
買賣,房地(土地+建物)+車位,1,1,3,0,2,4,,住宅大樓(11層含以上有電梯),69060000,158689,坡道平面,6900000,有,1101229,36.03,住,,,463.41,住家用,鋼骨造,四十一層,1110523,,三十七層,71.7,高雄市前鎮區中華五路７９０號３７樓,前鎮區,獅甲段一小段,,有,地下二樓,預售屋、或土地及建物分件登記案件；,207.88,0,43.23
買賣,房地(土地+建物),2,1,0,2,1,1,,住宅大樓(11層含以上有電梯),7310000,93971,,0,有,1101220,8.98,商,,,77.79,住家用,鋼筋混凝土,十五層,1141203,,七層,0,高雄市前鎮區瑞隆路５９１號七樓之１２,前鎮區,瑞崗段四小段,,有,,預售屋、或土地及建物分件登記案件；,44.1,0,6.32
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,,住宅大樓(11層含以上有電梯),10290000,79022,其他,1600000,有,1101205,12.69,商,,,124.97,住家用,鋼筋混凝土,十五層,1141203,,十層,15,高雄市前鎮區瑞隆路５９１號十樓之９,前鎮區,瑞崗段四小段,,有,地下二樓,預售屋、或土地及建物分件登記案件；,65.67,0,5.62
買賣,房地(土地+建物),2,1,0,1,1,1,,住宅大樓(11層含以上有電梯),6000000,87706,,0,有,1101218,7.9,商,,,68.41,住家用,鋼筋混凝土,十五層,1141203,,六層,0,高雄市前鎮區瑞隆路５９１號六樓之３,前鎮區,瑞崗段四小段,,有,,預售屋、或土地及建物分件登記案件；,40.1,0,4.24
買賣,房地(土地+建物)+車位,2,1,1,1,1,1,,住宅大樓(11層含以上有電梯),6330000,67496,其他,1500000,有,1101208,8.25,商,,,86.56,住家用,鋼筋混凝土,十五層,1141203,,十四層,15,高雄市前鎮區瑞隆路５９１號十四樓之１１,前鎮區,瑞崗段四小段,,有,地下三樓,113年05月01日買賣讓渡，讓渡金額:650萬元整。預售屋、或土地及建物分件登記案件；,42.17,0,4.18
買賣,房地(土地+建物),2,1,0,1,1,1,,住宅大樓(11層含以上有電梯),5360000,74923,,0,有,1101208,8.25,商,,,71.54,住家用,鋼筋混凝土,十五層,1141203,,十一層,0,高雄市前鎮區瑞隆路５９１號十一樓之１１,前鎮區,瑞崗段四小段,,有,,112年12月29日買賣讓渡，讓渡金額:551萬元整預售屋、或土地及建物分件登記案件；,42.17,0,4.18
買賣,房地(土地+建物),2,1,0,1,1,1,,住宅大樓(11層含以上有電梯),5450000,76181,,0,有,1101209,8.25,商,,,71.54,住家用,鋼筋混凝土,十五層,1141203,,十五層,0,高雄市前鎮區瑞隆路５９１號十五樓之１１,前鎮區,瑞崗段四小段,,有,,預售屋、或土地及建物分件登記案件；,42.17,0,4.18
買賣,房地(土地+建物),2,1,0,1,1,1,,住宅大樓(11層含以上有電梯),5320000,74364,,0,有,1101209,8.25,商,,,71.54,住家用,鋼筋混凝土,十五層,1141203,,九層,0,高雄市前鎮區瑞隆路５９１號九樓之１１,前鎮區,瑞崗段四小段,,有,,112年08月10日買賣讓渡，讓渡金額:543萬元整預售屋、或土地及建物分件登記案件；,42.17,0,4.18
買賣,房地(土地+建物),2,1,0,1,1,1,,住宅大樓(11層含以上有電梯),5300000,74084,,0,有,1101209,8.25,商,,,71.54,住家用,鋼筋混凝土,十五層,1141203,,八層,0,高雄市前鎮區瑞隆路５９１號八樓之１１,前鎮區,瑞崗段四小段,,有,,預售屋、或土地及建物分件登記案件；,42.17,0,4.18
買賣,房地(土地+建物)+車位,2,1,1,2,1,1,,住宅大樓(11層含以上有電梯),7650000,80235,升降機械,1500000,有,1101203,8.86,商,,,91.65,住家用,鋼筋混凝土,十五層,1141203,,十一層,15,高雄市前鎮區瑞隆路５９１號十一樓之７,前鎮區,瑞崗段四小段,,有,地下三樓,113年12月18日買賣讓渡，讓渡金額:775萬元整預售屋、或土地及建物分件登記案件；,45.7,0,3.99
買賣,房地(土地+建物)+車位,2,1,1,2,1,1,,住宅大樓(11層含以上有電梯),7580000,76686,其他,1350000,有,1101203,9.38,商,,,96.24,住家用,鋼筋混凝土,十五層,1141203,,九層,15,高雄市前鎮區瑞隆路５９１號九樓之２,前鎮區,瑞崗段四小段,,有,地下三樓,預售屋、或土地及建物分件登記案件；,48.36,0,4.3
買賣,房地(土地+建物)+車位,2,1,1,2,1,1,,住宅大樓(11層含以上有電梯),6820000,72237,升降機械,1200000,有,1101230,8.98,商,,,92.8,住家用,鋼筋混凝土,十五層,1141203,,四層,15,高雄市前鎮區瑞隆路５９１號四樓之１２,前鎮區,瑞崗段四小段,,有,地下三樓,民國113年05月24日買賣讓渡，讓渡金額:682萬元整預售屋、或土地及建物分件登記案件；,44.1,0,6.32
買賣,房地(土地+建物)+車位,2,1,1,2,1,1,,住宅大樓(11層含以上有電梯),7530000,76320,升降機械,1200000,有,1101204,9.56,商,,,97.94,住家用,鋼筋混凝土,十五層,1141203,,六層,15,高雄市前鎮區瑞隆路５９１號六樓之１３,前鎮區,瑞崗段四小段,,有,地下三樓,114年12月26日買賣讓渡，讓渡金額:753萬元整預售屋、或土地及建物分件登記案件；,48.83,0,4.9
