學校名稱,科系名稱,就讀類型,等級別,學生數,教師數,縣市,大型科系
國立臺灣大學,法律學系,D 日,D 博士,57.0,0,30 臺北市,否
國立臺灣大學,法律學系,D 日,M 碩士,515.0,0,30 臺北市,是
國立臺灣大學,法律學系,D 日,B 學士,776.0,36,30 臺北市,是
國立臺灣大學,法律學系,P 進,B 學士,3.0,0,30 臺北市,否
國立臺灣大學,科際整合法律學研究所,D 日,M 碩士,163.0,7,30 臺北市,否
國立臺灣大學,生命科學系,D 日,D 博士,45.0,0,30 臺北市,否
國立臺灣大學,生命科學系,D 日,M 碩士,67.0,0,30 臺北市,否
國立臺灣大學,生命科學系,D 日,B 學士,253.0,27,30 臺北市,否
國立臺灣大學,植物科學研究所,D 日,D 博士,48.0,0,30 臺北市,否
國立臺灣大學,植物科學研究所,D 日,M 碩士,83.0,9,30 臺北市,否
國立臺灣大學,昆蟲學系,D 日,D 博士,9.0,0,30 臺北市,否
國立臺灣大學,昆蟲學系,D 日,M 碩士,32.0,0,30 臺北市,否
國立臺灣大學,昆蟲學系,D 日,B 學士,121.0,13,30 臺北市,否
國立臺灣大學,昆蟲學系,N 職,M 碩士,1.0,0,30 臺北市,否
國立臺灣大學,生態學與演化生物學研究所,D 日,D 博士,30.0,0,30 臺北市,否
國立臺灣大學,生態學與演化生物學研究所,D 日,M 碩士,62.0,6,30 臺北市,否
國立臺灣大學,(自然)生物科技學系,D 日,D 博士,43.0,0,30 臺北市,否
國立臺灣大學,(自然)生物科技學系,D 日,M 碩士,2.0,8,30 臺北市,否
國立臺灣大學,生化科學研究所,D 日,D 博士,79.0,0,30 臺北市,否
國立臺灣大學,生化科學研究所,D 日,M 碩士,54.0,9,30 臺北市,否
國立臺灣大學,生化科技學系,D 日,D 博士,28.0,0,30 臺北市,否
國立臺灣大學,生化科技學系,D 日,M 碩士,112.0,0,30 臺北市,否
國立臺灣大學,生化科技學系,D 日,B 學士,194.0,20,30 臺北市,否
國立臺灣大學,分子(生物)及細胞生物研究所,D 日,D 博士,14.0,0,30 臺北市,否
國立臺灣大學,分子(生物)及細胞生物研究所,D 日,M 碩士,61.0,8,30 臺北市,否
國立臺灣大學,基因體與系統生物學學位學程,D 日,D 博士,40.0,0,30 臺北市,否
國立臺灣大學,基因體與系統生物學學位學程,D 日,M 碩士,8.0,0,30 臺北市,否
國立臺灣大學,微生物學系,D 日,D 博士,39.0,0,30 臺北市,否
國立臺灣大學,微生物學系,D 日,M 碩士,66.0,0,30 臺北市,否
國立臺灣大學,生物化學(暨分子生物)研究所,D 日,D 博士,33.0,0,30 臺北市,否
國立臺灣大學,生物化學(暨分子生物)研究所,D 日,M 碩士,59.0,0,30 臺北市,否
國立臺灣大學,化學系,D 日,D 博士,170.0,0,30 臺北市,否
國立臺灣大學,化學系,D 日,M 碩士,206.0,0,30 臺北市,否
國立臺灣大學,化學系,D 日,B 學士,292.0,35,30 臺北市,否
國立臺灣大學,地質(科)學系,D 日,D 博士,46.0,0,30 臺北市,否
國立臺灣大學,地質(科)學系,D 日,M 碩士,75.0,0,30 臺北市,否
國立臺灣大學,地質(科)學系,D 日,B 學士,166.0,22,30 臺北市,否
國立臺灣大學,物理學系,D 日,D 博士,132.0,0,30 臺北市,否
國立臺灣大學,物理學系,D 日,M 碩士,171.0,0,30 臺北市,否
國立臺灣大學,物理學系,D 日,B 學士,301.0,31,30 臺北市,否
國立臺灣大學,應用物理學系,D 日,D 博士,22.0,0,30 臺北市,否
國立臺灣大學,應用物理學系,D 日,M 碩士,37.0,8,30 臺北市,否
國立臺灣大學,大氣科學系,D 日,D 博士,22.0,0,30 臺北市,否
國立臺灣大學,大氣科學系,D 日,M 碩士,44.0,0,30 臺北市,否
國立臺灣大學,大氣科學系,D 日,B 學士,138.0,18,30 臺北市,否
國立臺灣大學,海洋(科學)學系,D 日,D 博士,26.0,0,30 臺北市,否
國立臺灣大學,海洋(科學)學系,D 日,M 碩士,109.0,29,30 臺北市,否
國立臺灣大學,天文(物理)研究所,D 日,D 博士,9.0,0,30 臺北市,否
國立臺灣大學,天文(物理)研究所,D 日,M 碩士,18.0,7,30 臺北市,否
國立臺灣大學,數學系,D 日,D 博士,20.0,0,30 臺北市,否
國立臺灣大學,數學系,D 日,M 碩士,66.0,0,30 臺北市,否
國立臺灣大學,數學系,D 日,B 學士,238.0,25,30 臺北市,否
國立臺灣大學,統計(科學)(資訊)學系,D 日,M 碩士,9.0,0,30 臺北市,否
國立臺灣大學,應用數學科學研究所,D 日,M 碩士,24.0,8,30 臺北市,否
國立臺灣大學,資訊管理(技術)學系,D 日,D 博士,35.0,0,30 臺北市,否
國立臺灣大學,資訊管理(技術)學系,D 日,M 碩士,109.0,0,30 臺北市,否
國立臺灣大學,資訊管理(技術)學系,D 日,B 學士,202.0,16,30 臺北市,否
國立臺灣大學,資訊網路與多媒體研究所,D 日,D 博士,57.0,0,30 臺北市,否
國立臺灣大學,資訊網路與多媒體研究所,D 日,M 碩士,101.0,9,30 臺北市,否
國立臺灣大學,電機(與控制)工程學系,D 日,D 博士,128.0,0,30 臺北市,否
國立臺灣大學,電機(與控制)工程學系,D 日,M 碩士,184.0,0,30 臺北市,否
國立臺灣大學,電機(與控制)工程學系,D 日,B 學士,804.0,63,30 臺北市,是
國立臺灣大學,(微)電子(工程)學系,D 日,D 博士,159.0,0,30 臺北市,否
國立臺灣大學,(微)電子(工程)學系,D 日,M 碩士,368.0,14,30 臺北市,否
國立臺灣大學,(微)電子(工程)學系,N 職,M 碩士,4.0,0,30 臺北市,否
國立臺灣大學,光電(科學與)工程學系,D 日,D 博士,96.0,0,30 臺北市,否
國立臺灣大學,光電(科學與)工程學系,D 日,M 碩士,225.0,19,30 臺北市,否
國立臺灣大學,資訊工程學系,D 日,D 博士,141.0,0,30 臺北市,否
國立臺灣大學,資訊工程學系,D 日,M 碩士,302.0,0,30 臺北市,否
國立臺灣大學,資訊工程學系,D 日,B 學士,500.0,32,30 臺北市,是
國立臺灣大學,資訊工程學系,N 職,M 碩士,18.0,0,30 臺北市,否
國立臺灣大學,電信工程學系,D 日,D 博士,95.0,0,30 臺北市,否
國立臺灣大學,電信工程學系,D 日,M 碩士,263.0,14,30 臺北市,否
國立臺灣大學,(動力)機械工程學系,D 日,D 博士,152.0,0,30 臺北市,否
國立臺灣大學,(動力)機械工程學系,D 日,M 碩士,407.0,0,30 臺北市,否
國立臺灣大學,(動力)機械工程學系,D 日,B 學士,667.0,54,30 臺北市,是
國立臺灣大學,應用力學研究所,D 日,D 博士,40.0,0,30 臺北市,否
國立臺灣大學,應用力學研究所,D 日,M 碩士,172.0,29,30 臺北市,否
國立臺灣大學,生物(產業)機電工程學系,D 日,D 博士,30.0,0,30 臺北市,否
國立臺灣大學,生物(產業)機電工程學系,D 日,M 碩士,95.0,0,30 臺北市,否
國立臺灣大學,生物(產業)機電工程學系,D 日,B 學士,174.0,22,30 臺北市,否
國立臺灣大學,土木工程學系,D 日,D 博士,158.0,0,30 臺北市,否
國立臺灣大學,土木工程學系,D 日,M 碩士,359.0,0,30 臺北市,否
國立臺灣大學,土木工程學系,D 日,B 學士,424.0,52,30 臺北市,否
國立臺灣大學,土木工程學系,N 職,M 碩士,53.0,0,30 臺北市,否
國立臺灣大學,生物環境(系統)工程學系,D 日,D 博士,49.0,0,30 臺北市,否
國立臺灣大學,生物環境(系統)工程學系,D 日,M 碩士,89.0,0,30 臺北市,否
國立臺灣大學,生物環境(系統)工程學系,D 日,B 學士,199.0,21,30 臺北市,否
國立臺灣大學,化學工程學系,D 日,D 博士,84.0,0,30 臺北市,否
國立臺灣大學,化學工程學系,D 日,M 碩士,189.0,0,30 臺北市,否
國立臺灣大學,化學工程學系,D 日,B 學士,488.0,35,30 臺北市,否
國立臺灣大學,高分子科學與工程學研究所,D 日,D 博士,48.0,0,30 臺北市,否
國立臺灣大學,高分子科學與工程學研究所,D 日,M 碩士,61.0,6,30 臺北市,否
國立臺灣大學,材料科學(與)(工程)學系,D 日,D 博士,87.0,0,30 臺北市,否
國立臺灣大學,材料科學(與)(工程)學系,D 日,M 碩士,134.0,0,30 臺北市,否
國立臺灣大學,材料科學(與)(工程)學系,D 日,B 學士,215.0,21,30 臺北市,否
國立臺灣大學,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,D 博士,24.0,0,30 臺北市,否
國立臺灣大學,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,M 碩士,75.0,6,30 臺北市,否
國立臺灣大學,工業工程(與)(科技)(系統)(工程)(管理)學系,N 職,M 碩士,34.0,0,30 臺北市,否
國立臺灣大學,環境工程學系,D 日,D 博士,66.0,0,30 臺北市,否
國立臺灣大學,環境工程學系,D 日,M 碩士,107.0,13,30 臺北市,否
國立臺灣大學,環境工程學系,N 職,M 碩士,10.0,0,30 臺北市,否
國立臺灣大學,生醫電子與資訊學研究所,D 日,D 博士,89.0,0,30 臺北市,否
國立臺灣大學,生醫電子與資訊學研究所,D 日,M 碩士,96.0,8,30 臺北市,否
國立臺灣大學,工程科學(及海洋工程)學系,D 日,D 博士,81.0,0,30 臺北市,否
國立臺灣大學,工程科學(及海洋工程)學系,D 日,M 碩士,161.0,0,30 臺北市,否
國立臺灣大學,工程科學(及海洋工程)學系,D 日,B 學士,193.0,24,30 臺北市,否
國立臺灣大學,醫學工程學系,D 日,D 博士,110.0,0,30 臺北市,否
國立臺灣大學,醫學工程學系,D 日,M 碩士,104.0,14,30 臺北市,否
國立臺灣大學,建築與城鄉研究所,D 日,D 博士,30.0,0,30 臺北市,否
國立臺灣大學,建築與城鄉研究所,D 日,M 碩士,95.0,6,30 臺北市,否
國立臺灣大學,農藝學系,D 日,D 博士,26.0,0,30 臺北市,否
國立臺灣大學,農藝學系,D 日,M 碩士,64.0,0,30 臺北市,否
國立臺灣大學,農藝學系,D 日,B 學士,161.0,18,30 臺北市,否
國立臺灣大學,動物科學(技術)學系,D 日,D 博士,29.0,0,30 臺北市,否
國立臺灣大學,動物科學(技術)學系,D 日,M 碩士,52.0,0,30 臺北市,否
國立臺灣大學,動物科學(技術)學系,D 日,B 學士,147.0,19,30 臺北市,否
國立臺灣大學,園藝暨景觀學系,D 日,D 博士,42.0,0,30 臺北市,否
國立臺灣大學,園藝暨景觀學系,D 日,M 碩士,153.0,0,30 臺北市,否
國立臺灣大學,園藝暨景觀學系,D 日,B 學士,224.0,20,30 臺北市,否
國立臺灣大學,植物病理(與微生物)學系,D 日,D 博士,14.0,0,30 臺北市,否
國立臺灣大學,植物病理(與微生物)學系,D 日,M 碩士,55.0,0,30 臺北市,否
國立臺灣大學,植物病理(與微生物)學系,D 日,B 學士,119.0,11,30 臺北市,否
國立臺灣大學,植物醫學系,D 日,M 碩士,30.0,1,30 臺北市,否
國立臺灣大學,農業經濟學系,D 日,D 博士,14.0,0,30 臺北市,否
國立臺灣大學,農業經濟學系,D 日,M 碩士,71.0,0,30 臺北市,否
國立臺灣大學,農業經濟學系,D 日,B 學士,180.0,12,30 臺北市,否
國立臺灣大學,農業經濟學系,N 職,M 碩士,64.0,0,30 臺北市,否
國立臺灣大學,生物產業傳播暨發展學系,D 日,D 博士,21.0,0,30 臺北市,否
國立臺灣大學,生物產業傳播暨發展學系,D 日,M 碩士,31.0,0,30 臺北市,否
國立臺灣大學,生物產業傳播暨發展學系,D 日,B 學士,241.0,11,30 臺北市,否
國立臺灣大學,食品科技學系,D 日,D 博士,32.0,0,30 臺北市,否
國立臺灣大學,食品科技學系,D 日,M 碩士,83.0,10,30 臺北市,否
國立臺灣大學,農業化學系,D 日,D 博士,19.0,0,30 臺北市,否
國立臺灣大學,農業化學系,D 日,M 碩士,66.0,0,30 臺北市,否
國立臺灣大學,農業化學系,D 日,B 學士,177.0,16,30 臺北市,否
國立臺灣大學,森林環境暨資源學系,D 日,D 博士,21.0,0,30 臺北市,否
國立臺灣大學,森林環境暨資源學系,D 日,M 碩士,139.0,0,30 臺北市,否
國立臺灣大學,森林環境暨資源學系,D 日,B 學士,288.0,23,30 臺北市,否
國立臺灣大學,森林環境暨資源學系,N 職,M 碩士,0.0,0,30 臺北市,否
國立臺灣大學,漁業科學研究所,D 日,D 博士,11.0,0,30 臺北市,否
國立臺灣大學,漁業科學研究所,D 日,M 碩士,43.0,8,30 臺北市,否
國立臺灣大學,獸醫學系,D 日,D 博士,35.0,0,30 臺北市,否
國立臺灣大學,獸醫學系,D 日,M 碩士,38.0,0,30 臺北市,否
國立臺灣大學,獸醫學系,D 日,B 學士,310.0,19,30 臺北市,否
國立臺灣大學,臨床動物醫學研究所,D 日,M 碩士,34.0,11,30 臺北市,否
國立臺灣大學,分子暨比較病理生物學研究所,D 日,M 碩士,9.0,7,30 臺北市,否
國立臺灣大學,醫學系,D 日,B 學士,947.0,241,30 臺北市,是
國立臺灣大學,臨床醫學研究所,D 日,D 博士,124.0,9,30 臺北市,否
國立臺灣大學,臨床醫學研究所,N 職,M 碩士,39.0,0,30 臺北市,否
國立臺灣大學,(微免暨)分子醫學研究所,D 日,D 博士,24.0,0,30 臺北市,否
國立臺灣大學,(微免暨)分子醫學研究所,D 日,M 碩士,32.0,6,30 臺北市,否
國立臺灣大學,(微免暨)分子醫學研究所,N 職,M 碩士,32.0,0,30 臺北市,否
國立臺灣大學,免疫學研究所,D 日,D 博士,22.0,0,30 臺北市,否
國立臺灣大學,免疫學研究所,D 日,M 碩士,30.0,7,30 臺北市,否
國立臺灣大學,生理學研究所,D 日,D 博士,18.0,0,30 臺北市,否
國立臺灣大學,生理學研究所,D 日,M 碩士,38.0,0,30 臺北市,否
國立臺灣大學,病理學研究所,D 日,D 博士,18.0,0,30 臺北市,否
國立臺灣大學,病理學研究所,D 日,M 碩士,17.0,0,30 臺北市,否
國立臺灣大學,解剖學暨細胞生物學研究所,D 日,D 博士,21.0,0,30 臺北市,否
國立臺灣大學,解剖學暨細胞生物學研究所,D 日,M 碩士,22.0,0,30 臺北市,否
國立臺灣大學,腫瘤醫學研究所,D 日,D 博士,17.0,13,30 臺北市,否
國立臺灣大學,轉譯醫學學位學程,D 日,D 博士,7.0,0,30 臺北市,否
國立臺灣大學,基因體暨蛋白體醫學研究所,D 日,D 博士,10.0,6,30 臺北市,否
國立臺灣大學,醫學教育暨生醫倫理研究所,D 日,M 碩士,4.0,0,30 臺北市,否
國立臺灣大學,公共衛生學系,D 日,M 碩士,87.0,0,30 臺北市,否
國立臺灣大學,公共衛生學系,D 日,B 學士,143.0,48,30 臺北市,否
國立臺灣大學,職業醫學與工業衛生研究所,D 日,D 博士,29.0,0,30 臺北市,否
國立臺灣大學,職業醫學與工業衛生研究所,D 日,M 碩士,48.0,2,30 臺北市,否
國立臺灣大學,環境衛生研究所,D 日,D 博士,6.0,0,30 臺北市,否
國立臺灣大學,環境衛生研究所,D 日,M 碩士,40.0,1,30 臺北市,否
國立臺灣大學,流行病學與預防醫學研究所,D 日,D 博士,91.0,0,30 臺北市,否
國立臺灣大學,流行病學與預防醫學研究所,D 日,M 碩士,82.0,2,30 臺北市,否
國立臺灣大學,流行病學與預防醫學研究所,N 職,M 碩士,11.0,0,30 臺北市,否
國立臺灣大學,健康政策與管理研究所,D 日,D 博士,64.0,0,30 臺北市,否
國立臺灣大學,健康政策與管理研究所,D 日,M 碩士,91.0,1,30 臺北市,否
國立臺灣大學,健康政策與管理研究所,N 職,M 碩士,1.0,0,30 臺北市,否
國立臺灣大學,藥學系,D 日,D 博士,34.0,0,30 臺北市,否
國立臺灣大學,藥學系,D 日,M 碩士,54.0,0,30 臺北市,否
國立臺灣大學,藥學系,D 日,B 學士,252.0,16,30 臺北市,否
國立臺灣大學,藥理(暨毒理)(學)研究所,D 日,D 博士,27.0,0,30 臺北市,否
國立臺灣大學,藥理(暨毒理)(學)研究所,D 日,M 碩士,40.0,0,30 臺北市,否
國立臺灣大學,臨床藥學研究所,D 日,M 碩士,18.0,6,30 臺北市,否
國立臺灣大學,物理治療系,D 日,D 博士,22.0,0,30 臺北市,否
國立臺灣大學,物理治療系,D 日,M 碩士,41.0,0,30 臺北市,否
國立臺灣大學,物理治療系,D 日,B 學士,138.0,17,30 臺北市,否
國立臺灣大學,職能治療學系,D 日,D 博士,19.0,0,30 臺北市,否
國立臺灣大學,職能治療學系,D 日,M 碩士,24.0,0,30 臺北市,否
國立臺灣大學,職能治療學系,D 日,B 學士,136.0,11,30 臺北市,否
國立臺灣大學,護理學系,D 日,D 博士,48.0,0,30 臺北市,否
國立臺灣大學,護理學系,D 日,M 碩士,87.0,0,30 臺北市,否
國立臺灣大學,護理學系,D 日,B 學士,142.0,25,30 臺北市,否
國立臺灣大學,醫學檢驗(暨)生物技術學系,D 日,D 博士,26.0,0,30 臺北市,否
國立臺灣大學,醫學檢驗(暨)生物技術學系,D 日,M 碩士,50.0,0,30 臺北市,否
國立臺灣大學,醫學檢驗(暨)生物技術學系,D 日,B 學士,109.0,15,30 臺北市,否
國立臺灣大學,牙醫(科學)學系,D 日,B 學士,228.0,19,30 臺北市,否
國立臺灣大學,臨床牙醫學研究所,D 日,D 博士,24.0,0,30 臺北市,否
國立臺灣大學,臨床牙醫學研究所,D 日,M 碩士,68.0,9,30 臺北市,否
國立臺灣大學,臨床牙醫學研究所,N 職,M 碩士,9.0,0,30 臺北市,否
國立臺灣大學,口腔生物(科學)研究所,D 日,D 博士,3.0,0,30 臺北市,否
國立臺灣大學,口腔生物(科學)研究所,D 日,M 碩士,34.0,7,30 臺北市,否
國立臺灣大學,法醫學研究所,D 日,M 碩士,21.0,0,30 臺北市,否
國立臺灣大學,(醫學分子)毒理學研究所,D 日,D 博士,19.0,0,30 臺北市,否
國立臺灣大學,(醫學分子)毒理學研究所,D 日,M 碩士,23.0,8,30 臺北市,否
國立臺灣大學,腦與心智科學研究所,D 日,M 碩士,34.0,4,30 臺北市,否
國立臺灣大學,(社會政策與)社會工作學系,D 日,D 博士,15.0,0,30 臺北市,否
國立臺灣大學,(社會政策與)社會工作學系,D 日,M 碩士,64.0,0,30 臺北市,否
國立臺灣大學,(社會政策與)社會工作學系,D 日,B 學士,227.0,16,30 臺北市,否
國立臺灣大學,通識及共同科目,D 日,,0.0,33,30 臺北市,否
國立臺灣大學,軍訓教官,D 日,,0.0,3,30 臺北市,否
國立臺灣大學,師資培育中心,D 日,,0.0,5,30 臺北市,否
國立臺灣大學,其他(包括行政助教),D 日,,0.0,6,30 臺北市,否
國立臺灣師範大學,教育學系,D 日,D 博士,99.0,0,30 臺北市,否
國立臺灣師範大學,教育學系,D 日,M 碩士,62.0,0,30 臺北市,否
